Location,Household Type,TimeFrame,DataFormat, Data ,Fips
Midtown Business District,Families,2016,Dollars," $174,579.35 ",105
Murray Hill/Stuyvesant,Families,2016,Dollars," $193,472.10 ",106
Lower East Side,Families,2016,Dollars," $44,101.45 ",103
Battery Park/Tribeca,Families,2016,Dollars," $230,535.38 ",101
Greenwich Village,Families,2016,Dollars," $230,535.38 ",102
Tottenville,Families,2016,Dollars," $103,967.80 ",503
South Beach,Families,2016,Dollars," $103,506.08 ",502
St. George,Families,2016,Dollars," $77,064.41 ",501
Williamsburg/Greenpoint,Families,2016,Dollars," $59,415.86 ",301
Bushwick,Families,2016,Dollars," $41,991.02 ",304
Bedford Stuyvesant,Families,2016,Dollars," $57,365.70 ",303
Fort Greene/Brooklyn Hts,Families,2016,Dollars," $108,414.41 ",302
Park Slope,Families,2016,Dollars," $145,811.72 ",306
Crown Heights North,Families,2016,Dollars," $60,113.55 ",308
Brownsville,Families,2016,Dollars," $45,428.39 ",316
East New York,Families,2016,Dollars," $43,570.27 ",305
Canarsie,Families,2016,Dollars," $83,651.08 ",318
East Flatbush,Families,2016,Dollars," $63,540.70 ",317
Crown Heights South,Families,2016,Dollars," $60,111.51 ",309
Sunset Park,Families,2016,Dollars," $50,974.14 ",307
Bay Ridge,Families,2016,Dollars," $84,033.12 ",310
Borough Park,Families,2016,Dollars," $49,007.74 ",312
Flatbush/Midwood,Families,2016,Dollars," $57,872.37 ",314
Sheepshead Bay,Families,2016,Dollars," $72,714.84 ",315
Bensonhurst,Families,2016,Dollars," $59,009.30 ",311
Coney Island,Families,2016,Dollars," $52,804.68 ",313
Astoria,Families,2016,Dollars," $63,084.09 ",401
Jackson Heights,Families,2016,Dollars," $56,185.86 ",403
Flushing,Families,2016,Dollars," $58,460.75 ",407
Bayside,Families,2016,Dollars," $93,572.96 ",411
Queens Village,Families,2016,Dollars," $93,718.01 ",413
Fresh Meadows/Briarwood,Families,2016,Dollars," $74,283.87 ",408
Elmhurst/Corona,Families,2016,Dollars," $47,803.39 ",404
Rego Park/Forest Hills,Families,2016,Dollars," $92,685.27 ",406
Sunnyside/Woodside,Families,2016,Dollars," $70,172.31 ",402
Ridgewood/Glendale,Families,2016,Dollars," $82,012.58 ",405
Woodhaven,Families,2016,Dollars," $74,271.61 ",409
Jamaica/St. Albans,Families,2016,Dollars," $70,605.43 ",412
Howard Beach,Families,2016,Dollars," $79,834.73 ",410
The Rockaways,Families,2016,Dollars," $56,775.27 ",414
Bronx,Families,2016,Dollars," $43,518.17 ",36005
Brooklyn,Families,2016,Dollars," $63,322.10 ",36047
Manhattan,Families,2016,Dollars," $101,328.23 ",36061
Queens,Families,2016,Dollars," $72,054.95 ",36081
Staten Island,Families,2016,Dollars," $95,095.00 ",36085
New York City,Families,2016,Dollars," $66,847.31 ",3651000
Riverdale,Families with Children,2016,Dollars," $62,043.17 ",208
Williamsbridge,Families with Children,2016,Dollars," $49,624.73 ",212
Throgs Neck,Families with Children,2016,Dollars," $61,671.34 ",210
Pelham Parkway,Families with Children,2016,Dollars," $46,908.55 ",211
Morrisania,Families with Children,2016,Dollars," $28,640.97 ",203
East Tremont,Families with Children,2016,Dollars," $28,640.97 ",206
Bedford Park,Families with Children,2016,Dollars," $34,901.77 ",207
University Heights,Families with Children,2016,Dollars," $21,151.29 ",205
Concourse/Highbridge,Families with Children,2016,Dollars," $31,281.56 ",204
Unionport/Soundview,Families with Children,2016,Dollars," $42,344.46 ",209
Mott Haven,Families with Children,2016,Dollars," $30,016.94 ",201
Hunts Point,Families with Children,2016,Dollars," $30,016.94 ",202
Washington Heights,Families with Children,2016,Dollars," $39,487.31 ",112
Manhattanville,Families with Children,2016,Dollars," $65,089.30 ",109
Central Harlem,Families with Children,2016,Dollars," $45,818.60 ",110
East Harlem,Families with Children,2016,Dollars," $29,103.71 ",111
Upper East Side,Families with Children,2016,Dollars," $231,188.12 ",108
Upper West Side,Families with Children,2016,Dollars," $237,005.59 ",107
Chelsea/Clinton,Families with Children,2016,Dollars," $168,354.30 ",104
Midtown Business District,Families with Children,2016,Dollars," $168,354.30 ",105
Murray Hill/Stuyvesant,Families with Children,2016,Dollars," $221,627.85 ",106
Lower East Side,Families with Children,2016,Dollars," $46,486.67 ",103
Battery Park/Tribeca,Families with Children,2016,Dollars," $231,596.72 ",101
Greenwich Village,Families with Children,2016,Dollars," $231,596.72 ",102
Tottenville,Families with Children,2016,Dollars," $110,182.63 ",503
South Beach,Families with Children,2016,Dollars," $112,379.89 ",502
St. George,Families with Children,2016,Dollars," $68,406.13 ",501
Williamsburg/Greenpoint,Families with Children,2016,Dollars," $55,681.24 ",301
Bushwick,Families with Children,2016,Dollars," $35,703.66 ",304
Bedford Stuyvesant,Families with Children,2016,Dollars," $41,463.92 ",303
Fort Greene/Brooklyn Hts,Families with Children,2016,Dollars," $116,353.55 ",302
Park Slope,Families with Children,2016,Dollars," $171,477.04 ",306
Crown Heights North,Families with Children,2016,Dollars," $51,777.04 ",308
Brownsville,Families with Children,2016,Dollars," $39,391.29 ",316
East New York,Families with Children,2016,Dollars," $37,470.86 ",305
Canarsie,Families with Children,2016,Dollars," $83,853.33 ",318
East Flatbush,Families with Children,2016,Dollars," $46,243.55 ",317
Crown Heights South,Families with Children,2016,Dollars," $57,905.05 ",309
Sunset Park,Families with Children,2016,Dollars," $46,104.62 ",307
Bay Ridge,Families with Children,2016,Dollars," $68,604.30 ",310
Borough Park,Families with Children,2016,Dollars," $41,490.48 ",312
Flatbush/Midwood,Families with Children,2016,Dollars," $52,833.28 ",314
Sheepshead Bay,Families with Children,2016,Dollars," $72,911.99 ",315
Bensonhurst,Families with Children,2016,Dollars," $54,136.72 ",311
Coney Island,Families with Children,2016,Dollars," $52,125.38 ",313
Astoria,Families with Children,2016,Dollars," $56,783.44 ",401
Jackson Heights,Families with Children,2016,Dollars," $46,062.74 ",403
Flushing,Families with Children,2016,Dollars," $50,993.55 ",407
Bayside,Families with Children,2016,Dollars," $103,225.16 ",411
Queens Village,Families with Children,2016,Dollars," $85,256.88 ",413
Fresh Meadows/Briarwood,Families with Children,2016,Dollars," $61,901.18 ",408
Elmhurst/Corona,Families with Children,2016,Dollars," $41,148.28 ",404
Rego Park/Forest Hills,Families with Children,2016,Dollars," $116,994.03 ",406
Sunnyside/Woodside,Families with Children,2016,Dollars," $62,762.31 ",402
Ridgewood/Glendale,Families with Children,2016,Dollars," $79,274.95 ",405
Woodhaven,Families with Children,2016,Dollars," $68,622.69 ",409
Jamaica/St. Albans,Families with Children,2016,Dollars," $65,819.68 ",412
Howard Beach,Families with Children,2016,Dollars," $73,802.74 ",410
The Rockaways,Families with Children,2016,Dollars," $59,597.69 ",414
Bronx,Families with Children,2016,Dollars," $37,369.73 ",36005
Brooklyn,Families with Children,2016,Dollars," $57,102.15 ",36047
Manhattan,Families with Children,2016,Dollars," $113,091.88 ",36061
Queens,Families with Children,2016,Dollars," $66,223.17 ",36081
Staten Island,Families with Children,2016,Dollars," $96,140.00 ",36085
New York City,Families with Children,2016,Dollars," $59,222.80 ",3651000
Riverdale,Families without Children,2016,Dollars," $72,639.25 ",208
Williamsbridge,Families without Children,2016,Dollars," $67,388.71 ",212
Throgs Neck,Families without Children,2016,Dollars," $86,054.68 ",210
Pelham Parkway,Families without Children,2016,Dollars," $66,698.17 ",211
Morrisania,Families without Children,2016,Dollars," $38,921.40 ",203
East Tremont,Families without Children,2016,Dollars," $38,921.40 ",206
Bedford Park,Families without Children,2016,Dollars," $37,801.83 ",207
University Heights,Families without Children,2016,Dollars," $41,900.11 ",205
Concourse/Highbridge,Families without Children,2016,Dollars," $46,014.73 ",204
Unionport/Soundview,Families without Children,2016,Dollars," $47,612.37 ",209
Mott Haven,Families without Children,2016,Dollars," $34,103.98 ",201
Hunts Point,Families without Children,2016,Dollars," $34,103.98 ",202
Washington Heights,Families without Children,2016,Dollars," $62,345.54 ",112
Manhattanville,Families without Children,2016,Dollars," $52,090.65 ",109
Central Harlem,Families without Children,2016,Dollars," $57,791.67 ",110
East Harlem,Families without Children,2016,Dollars," $47,074.03 ",111
Upper East Side,Families without Children,2016,Dollars," $202,474.62 ",108
Upper West Side,Families without Children,2016,Dollars," $159,094.35 ",107
Chelsea/Clinton,Families without Children,2016,Dollars," $174,737.69 ",104
Midtown Business District,Families without Children,2016,Dollars," $174,737.69 ",105
Murray Hill/Stuyvesant,Families without Children,2016,Dollars," $191,651.77 ",106
Lower East Side,Families without Children,2016,Dollars," $43,301.61 ",103
Battery Park/Tribeca,Families without Children,2016,Dollars," $226,263.44 ",101
Greenwich Village,Families without Children,2016,Dollars," $226,263.44 ",102
Tottenville,Families without Children,2016,Dollars," $101,806.29 ",503
South Beach,Families without Children,2016,Dollars," $101,193.39 ",502
St. George,Families without Children,2016,Dollars," $84,919.78 ",501
Williamsburg/Greenpoint,Families without Children,2016,Dollars," $61,637.63 ",301
Bushwick,Families without Children,2016,Dollars," $50,848.49 ",304
Bedford Stuyvesant,Families without Children,2016,Dollars," $62,534.52 ",303
Fort Greene/Brooklyn Hts,Families without Children,2016,Dollars," $98,785.70 ",302
Park Slope,Families without Children,2016,Dollars," $124,365.22 ",306
Crown Heights North,Families without Children,2016,Dollars," $62,505.91 ",308
Brownsville,Families without Children,2016,Dollars," $50,200.86 ",316
East New York,Families without Children,2016,Dollars," $52,272.47 ",305
Canarsie,Families without Children,2016,Dollars," $83,402.85 ",318
East Flatbush,Families without Children,2016,Dollars," $67,126.18 ",317
Crown Heights South,Families without Children,2016,Dollars," $60,625.32 ",309
Sunset Park,Families without Children,2016,Dollars," $64,610.22 ",307
Bay Ridge,Families without Children,2016,Dollars," $90,472.69 ",310
Borough Park,Families without Children,2016,Dollars," $63,160.70 ",312
Flatbush/Midwood,Families without Children,2016,Dollars," $63,046.29 ",314
Sheepshead Bay,Families without Children,2016,Dollars," $72,575.91 ",315
Bensonhurst,Families without Children,2016,Dollars," $64,200.59 ",311
Coney Island,Families without Children,2016,Dollars," $53,501.34 ",313
Astoria,Families without Children,2016,Dollars," $63,789.95 ",401
Jackson Heights,Families without Children,2016,Dollars," $67,618.55 ",403
Flushing,Families without Children,2016,Dollars," $62,411.94 ",407
Bayside,Families without Children,2016,Dollars," $87,608.39 ",411
Queens Village,Families without Children,2016,Dollars," $96,305.48 ",413
Fresh Meadows/Briarwood,Families without Children,2016,Dollars," $77,583.33 ",408
Elmhurst/Corona,Families without Children,2016,Dollars," $53,402.26 ",404
Rego Park/Forest Hills,Families without Children,2016,Dollars," $83,734.84 ",406
Sunnyside/Woodside,Families without Children,2016,Dollars," $75,103.12 ",402
Ridgewood/Glendale,Families without Children,2016,Dollars," $83,976.94 ",405
Woodhaven,Families without Children,2016,Dollars," $75,514.78 ",409
Jamaica/St. Albans,Families without Children,2016,Dollars," $73,140.81 ",412
Howard Beach,Families without Children,2016,Dollars," $82,732.74 ",410
The Rockaways,Families without Children,2016,Dollars," $52,718.87 ",414
Bronx,Families without Children,2016,Dollars," $51,717.80 ",36005
Brooklyn,Families without Children,2016,Dollars," $67,137.42 ",36047
Manhattan,Families without Children,2016,Dollars," $97,297.37 ",36061
Queens,Families without Children,2016,Dollars," $74,868.17 ",36081
Staten Island,Families without Children,2016,Dollars," $94,010.16 ",36085
New York City,Families without Children,2016,Dollars," $71,537.04 ",3651000
Battery Park/Tribeca,All Households,2017,Dollars," $144,878.00 ",101
Greenwich Village,All Households,2017,Dollars," $144,878.00 ",102
Lower East Side,All Households,2017,Dollars," $39,584.00 ",103
Chelsea/Clinton,All Households,2017,Dollars," $101,981.00 ",104
Midtown Business District,All Households,2017,Dollars," $101,981.00 ",105
Murray Hill/Stuyvesant,All Households,2017,Dollars," $112,383.00 ",106
Upper West Side,All Households,2017,Dollars," $123,894.00 ",107
Upper East Side,All Households,2017,Dollars," $131,348.00 ",108
Manhattanville,All Households,2017,Dollars," $50,048.00 ",109
Central Harlem,All Households,2017,Dollars," $49,059.00 ",110
East Harlem,All Households,2017,Dollars," $36,770.00 ",111
Washington Heights,All Households,2017,Dollars," $56,382.00 ",112
Mott Haven,All Households,2017,Dollars," $20,966.00 ",201
Hunts Point,All Households,2017,Dollars," $20,966.00 ",202
Morrisania,All Households,2017,Dollars," $25,972.00 ",203
Concourse/Highbridge,All Households,2017,Dollars," $30,900.00 ",204
University Heights,All Households,2017,Dollars," $30,166.00 ",205
East Tremont,All Households,2017,Dollars," $25,972.00 ",206
Bedford Park,All Households,2017,Dollars," $35,355.00 ",207
Riverdale,All Households,2017,Dollars," $53,986.00 ",208
Unionport/Soundview,All Households,2017,Dollars," $40,005.00 ",209
Throgs Neck,All Households,2017,Dollars," $59,522.00 ",210
Pelham Parkway,All Households,2017,Dollars," $48,018.00 ",211
Williamsbridge,All Households,2017,Dollars," $58,773.00 ",212
Williamsburg/Greenpoint,All Households,2017,Dollars," $76,608.00 ",301
Fort Greene/Brooklyn Hts,All Households,2017,Dollars," $92,562.00 ",302
Bedford Stuyvesant,All Households,2017,Dollars," $51,907.00 ",303
Bushwick,All Households,2017,Dollars," $50,656.00 ",304
East New York,All Households,2017,Dollars," $36,786.00 ",305
Park Slope,All Households,2017,Dollars," $134,804.00 ",306
Sunset Park,All Households,2017,Dollars," $56,787.00 ",307
Crown Heights North,All Households,2017,Dollars," $60,107.00 ",308
Crown Heights South,All Households,2017,Dollars," $51,072.00 ",309
Bay Ridge,All Households,2017,Dollars," $68,679.00 ",310
Bensonhurst,All Households,2017,Dollars," $53,493.00 ",311
Borough Park,All Households,2017,Dollars," $45,364.00 ",312
Coney Island,All Households,2017,Dollars," $36,118.00 ",313
Flatbush/Midwood,All Households,2017,Dollars," $56,599.00 ",314
Sheepshead Bay,All Households,2017,Dollars," $61,274.00 ",315
Brownsville,All Households,2017,Dollars," $20,254.00 ",316
East Flatbush,All Households,2017,Dollars," $49,349.00 ",317
Canarsie,All Households,2017,Dollars," $76,647.00 ",318
Astoria,All Households,2017,Dollars," $66,382.00 ",401
Sunnyside/Woodside,All Households,2017,Dollars," $67,359.00 ",402
Jackson Heights,All Households,2017,Dollars," $56,601.00 ",403
Elmhurst/Corona,All Households,2017,Dollars," $51,992.00 ",404
Ridgewood/Glendale,All Households,2017,Dollars," $71,234.00 ",405
Rego Park/Forest Hills,All Households,2017,Dollars," $75,447.00 ",406
Flushing,All Households,2017,Dollars," $51,284.00 ",407
Fresh Meadows/Briarwood,All Households,2017,Dollars," $64,005.00 ",408
Woodhaven,All Households,2017,Dollars," $69,916.00 ",409
Howard Beach,All Households,2017,Dollars," $73,891.00 ",410
Bayside,All Households,2017,Dollars," $70,155.00 ",411
Jamaica/St. Albans,All Households,2017,Dollars," $61,670.00 ",412
Queens Village,All Households,2017,Dollars," $85,857.00 ",413
The Rockaways,All Households,2017,Dollars," $54,012.00 ",414
St. George,All Households,2017,Dollars," $62,870.00 ",501
South Beach,All Households,2017,Dollars," $81,487.00 ",502
Tottenville,All Households,2017,Dollars," $96,796.00 ",503
Bronx,All Households,2017,Dollars," $37,397.00 ",36005
Brooklyn,All Households,2017,Dollars," $56,942.00 ",36047
Manhattan,All Households,2017,Dollars," $85,071.00 ",36061
Queens,All Households,2017,Dollars," $64,509.00 ",36081
Staten Island,All Households,2017,Dollars," $79,201.00 ",36085
New York City,All Households,2017,Dollars," $60,879.00 ",3651000
Battery Park/Tribeca,Families,2017,Dollars," $187,334.00 ",101
Greenwich Village,Families,2017,Dollars," $187,334.00 ",102
Lower East Side,Families,2017,Dollars," $37,701.00 ",103
Chelsea/Clinton,Families,2017,Dollars," $149,026.00 ",104
Midtown Business District,Families,2017,Dollars," $149,026.00 ",105
Murray Hill/Stuyvesant,Families,2017,Dollars," $190,602.00 ",106
Upper West Side,Families,2017,Dollars," $184,504.00 ",107
Upper East Side,Families,2017,Dollars," $209,026.00 ",108
Manhattanville,Families,2017,Dollars," $52,197.00 ",109
Central Harlem,Families,2017,Dollars," $51,594.00 ",110
East Harlem,Families,2017,Dollars," $43,977.00 ",111
Washington Heights,Families,2017,Dollars," $61,085.00 ",112
Mott Haven,Families,2017,Dollars," $26,503.00 ",201
Hunts Point,Families,2017,Dollars," $26,503.00 ",202
Morrisania,Families,2017,Dollars," $32,596.00 ",203
Concourse/Highbridge,Families,2017,Dollars," $35,782.00 ",204
University Heights,Families,2017,Dollars," $33,903.00 ",205
East Tremont,Families,2017,Dollars," $32,596.00 ",206
Bedford Park,Families,2017,Dollars," $37,756.00 ",207
Riverdale,Families,2017,Dollars," $66,886.00 ",208
Unionport/Soundview,Families,2017,Dollars," $45,332.00 ",209
Throgs Neck,Families,2017,Dollars," $73,174.00 ",210
Pelham Parkway,Families,2017,Dollars," $56,940.00 ",211
Williamsbridge,Families,2017,Dollars," $68,039.00 ",212
Williamsburg/Greenpoint,Families,2017,Dollars," $61,925.00 ",301
Fort Greene/Brooklyn Hts,Families,2017,Dollars," $124,460.00 ",302
Bedford Stuyvesant,Families,2017,Dollars," $56,152.00 ",303
Bushwick,Families,2017,Dollars," $46,722.00 ",304
East New York,Families,2017,Dollars," $48,728.00 ",305
Park Slope,Families,2017,Dollars," $163,994.00 ",306
Sunset Park,Families,2017,Dollars," $55,255.00 ",307
Crown Heights North,Families,2017,Dollars," $66,170.00 ",308
Crown Heights South,Families,2017,Dollars," $60,417.00 ",309
Bay Ridge,Families,2017,Dollars," $83,057.00 ",310
Bensonhurst,Families,2017,Dollars," $61,445.00 ",311
Borough Park,Families,2017,Dollars," $50,646.00 ",312
Coney Island,Families,2017,Dollars," $46,160.00 ",313
Flatbush/Midwood,Families,2017,Dollars," $65,983.00 ",314
Sheepshead Bay,Families,2017,Dollars," $80,341.00 ",315
Brownsville,Families,2017,Dollars," $39,171.00 ",316
East Flatbush,Families,2017,Dollars," $61,517.00 ",317
Canarsie,Families,2017,Dollars," $84,880.00 ",318
Astoria,Families,2017,Dollars," $68,499.00 ",401
Sunnyside/Woodside,Families,2017,Dollars," $71,189.00 ",402
Jackson Heights,Families,2017,Dollars," $58,525.00 ",403
Elmhurst/Corona,Families,2017,Dollars," $52,225.00 ",404
Ridgewood/Glendale,Families,2017,Dollars," $77,016.00 ",405
Rego Park/Forest Hills,Families,2017,Dollars," $98,589.00 ",406
Flushing,Families,2017,Dollars," $59,851.00 ",407
Fresh Meadows/Briarwood,Families,2017,Dollars," $68,818.00 ",408
Woodhaven,Families,2017,Dollars," $77,087.00 ",409
Howard Beach,Families,2017,Dollars," $79,971.00 ",410
Bayside,Families,2017,Dollars," $90,852.00 ",411
Jamaica/St. Albans,Families,2017,Dollars," $74,399.00 ",412
Queens Village,Families,2017,Dollars," $95,494.00 ",413
The Rockaways,Families,2017,Dollars," $67,962.00 ",414
St. George,Families,2017,Dollars," $77,738.00 ",501
South Beach,Families,2017,Dollars," $94,865.00 ",502
Tottenville,Families,2017,Dollars," $113,912.00 ",503
Bronx,Families,2017,Dollars," $43,629.00 ",36005
Brooklyn,Families,2017,Dollars," $65,679.00 ",36047
Manhattan,Families,2017,Dollars," $101,126.00 ",36061
Queens,Families,2017,Dollars," $73,258.00 ",36081
Staten Island,Families,2017,Dollars," $95,395.00 ",36085
New York City,Families,2017,Dollars," $68,353.00 ",3651000
Battery Park/Tribeca,Families with Children,2017,Dollars," $234,588.00 ",101
Greenwich Village,Families with Children,2017,Dollars," $234,588.00 ",102
Lower East Side,Families with Children,2017,Dollars," $35,605.00 ",103
Chelsea/Clinton,Families with Children,2017,Dollars," $171,214.00 ",104
Midtown Business District,Families with Children,2017,Dollars," $171,214.00 ",105
Murray Hill/Stuyvesant,Families with Children,2017,Dollars," $250,000.00 ",106
Upper West Side,Families with Children,2017,Dollars," $245,610.00 ",107
Upper East Side,Families with Children,2017,Dollars," $202,999.00 ",108
Manhattanville,Families with Children,2017,Dollars," $32,834.00 ",109
Central Harlem,Families with Children,2017,Dollars," $39,443.00 ",110
East Harlem,Families with Children,2017,Dollars," $32,803.00 ",111
Washington Heights,Families with Children,2017,Dollars," $60,601.00 ",112
Mott Haven,Families with Children,2017,Dollars," $23,096.00 ",201
Hunts Point,Families with Children,2017,Dollars," $23,096.00 ",202
Morrisania,Families with Children,2017,Dollars," $25,831.00 ",203
Concourse/Highbridge,Families with Children,2017,Dollars," $27,824.00 ",204
University Heights,Families with Children,2017,Dollars," $28,669.00 ",205
East Tremont,Families with Children,2017,Dollars," $25,831.00 ",206
Bedford Park,Families with Children,2017,Dollars," $31,270.00 ",207
Riverdale,Families with Children,2017,Dollars," $50,803.00 ",208
Unionport/Soundview,Families with Children,2017,Dollars," $38,576.00 ",209
Throgs Neck,Families with Children,2017,Dollars," $58,604.00 ",210
Pelham Parkway,Families with Children,2017,Dollars," $47,701.00 ",211
Williamsbridge,Families with Children,2017,Dollars," $59,076.00 ",212
Williamsburg/Greenpoint,Families with Children,2017,Dollars," $50,690.00 ",301
Fort Greene/Brooklyn Hts,Families with Children,2017,Dollars," $148,152.00 ",302
Bedford Stuyvesant,Families with Children,2017,Dollars," $43,773.00 ",303
Bushwick,Families with Children,2017,Dollars," $41,932.00 ",304
East New York,Families with Children,2017,Dollars," $41,033.00 ",305
Park Slope,Families with Children,2017,Dollars," $193,487.00 ",306
Sunset Park,Families with Children,2017,Dollars," $51,802.00 ",307
Crown Heights North,Families with Children,2017,Dollars," $55,368.00 ",308
Crown Heights South,Families with Children,2017,Dollars," $49,345.00 ",309
Bay Ridge,Families with Children,2017,Dollars," $60,803.00 ",310
Bensonhurst,Families with Children,2017,Dollars," $55,454.00 ",311
Borough Park,Families with Children,2017,Dollars," $42,276.00 ",312
Coney Island,Families with Children,2017,Dollars," $47,343.00 ",313
Flatbush/Midwood,Families with Children,2017,Dollars," $64,310.00 ",314
Sheepshead Bay,Families with Children,2017,Dollars," $76,833.00 ",315
Brownsville,Families with Children,2017,Dollars," $37,439.00 ",316
East Flatbush,Families with Children,2017,Dollars," $46,972.00 ",317
Canarsie,Families with Children,2017,Dollars," $85,070.00 ",318
Astoria,Families with Children,2017,Dollars," $62,182.00 ",401
Sunnyside/Woodside,Families with Children,2017,Dollars," $66,448.00 ",402
Jackson Heights,Families with Children,2017,Dollars," $51,714.00 ",403
Elmhurst/Corona,Families with Children,2017,Dollars," $43,843.00 ",404
Ridgewood/Glendale,Families with Children,2017,Dollars," $78,907.00 ",405
Rego Park/Forest Hills,Families with Children,2017,Dollars," $96,309.00 ",406
Flushing,Families with Children,2017,Dollars," $58,575.00 ",407
Fresh Meadows/Briarwood,Families with Children,2017,Dollars," $59,597.00 ",408
Woodhaven,Families with Children,2017,Dollars," $70,908.00 ",409
Howard Beach,Families with Children,2017,Dollars," $57,179.00 ",410
Bayside,Families with Children,2017,Dollars," $80,776.00 ",411
Jamaica/St. Albans,Families with Children,2017,Dollars," $55,316.00 ",412
Queens Village,Families with Children,2017,Dollars," $85,839.00 ",413
The Rockaways,Families with Children,2017,Dollars," $59,007.00 ",414
St. George,Families with Children,2017,Dollars," $67,997.00 ",501
South Beach,Families with Children,2017,Dollars," $82,894.00 ",502
Tottenville,Families with Children,2017,Dollars," $121,777.00 ",503
Bronx,Families with Children,2017,Dollars," $35,369.00 ",36005
Brooklyn,Families with Children,2017,Dollars," $57,635.00 ",36047
Manhattan,Families with Children,2017,Dollars," $103,473.00 ",36061
Queens,Families with Children,2017,Dollars," $64,017.00 ",36081
Staten Island,Families with Children,2017,Dollars," $90,859.00 ",36085
New York City,Families with Children,2017,Dollars," $57,813.00 ",3651000
Battery Park/Tribeca,Families without Children,2017,Dollars," $171,612.00 ",101
Greenwich Village,Families without Children,2017,Dollars," $171,612.00 ",102
Lower East Side,Families without Children,2017,Dollars," $39,452.00 ",103
Chelsea/Clinton,Families without Children,2017,Dollars," $142,191.00 ",104
Midtown Business District,Families without Children,2017,Dollars," $142,191.00 ",105
Murray Hill/Stuyvesant,Families without Children,2017,Dollars," $170,354.00 ",106
Upper West Side,Families without Children,2017,Dollars," $166,298.00 ",107
Upper East Side,Families without Children,2017,Dollars," $224,240.00 ",108
Manhattanville,Families without Children,2017,Dollars," $61,212.00 ",109
Central Harlem,Families without Children,2017,Dollars," $62,903.00 ",110
East Harlem,Families without Children,2017,Dollars," $46,176.00 ",111
Washington Heights,Families without Children,2017,Dollars," $61,343.00 ",112
Mott Haven,Families without Children,2017,Dollars," $36,621.00 ",201
Hunts Point,Families without Children,2017,Dollars," $36,621.00 ",202
Morrisania,Families without Children,2017,Dollars," $42,446.00 ",203
Concourse/Highbridge,Families without Children,2017,Dollars," $43,311.00 ",204
University Heights,Families without Children,2017,Dollars," $41,688.00 ",205
East Tremont,Families without Children,2017,Dollars," $42,446.00 ",206
Bedford Park,Families without Children,2017,Dollars," $44,968.00 ",207
Riverdale,Families without Children,2017,Dollars," $80,847.00 ",208
Unionport/Soundview,Families without Children,2017,Dollars," $58,362.00 ",209
Throgs Neck,Families without Children,2017,Dollars," $83,871.00 ",210
Pelham Parkway,Families without Children,2017,Dollars," $64,896.00 ",211
Williamsbridge,Families without Children,2017,Dollars," $78,369.00 ",212
Williamsburg/Greenpoint,Families without Children,2017,Dollars," $74,766.00 ",301
Fort Greene/Brooklyn Hts,Families without Children,2017,Dollars," $112,733.00 ",302
Bedford Stuyvesant,Families without Children,2017,Dollars," $61,916.00 ",303
Bushwick,Families without Children,2017,Dollars," $48,823.00 ",304
East New York,Families without Children,2017,Dollars," $56,771.00 ",305
Park Slope,Families without Children,2017,Dollars," $146,475.00 ",306
Sunset Park,Families without Children,2017,Dollars," $55,978.00 ",307
Crown Heights North,Families without Children,2017,Dollars," $78,919.00 ",308
Crown Heights South,Families without Children,2017,Dollars," $64,256.00 ",309
Bay Ridge,Families without Children,2017,Dollars," $99,741.00 ",310
Bensonhurst,Families without Children,2017,Dollars," $68,052.00 ",311
Borough Park,Families without Children,2017,Dollars," $69,452.00 ",312
Coney Island,Families without Children,2017,Dollars," $44,484.00 ",313
Flatbush/Midwood,Families without Children,2017,Dollars," $67,264.00 ",314
Sheepshead Bay,Families without Children,2017,Dollars," $81,559.00 ",315
Brownsville,Families without Children,2017,Dollars," $41,226.00 ",316
East Flatbush,Families without Children,2017,Dollars," $73,815.00 ",317
Canarsie,Families without Children,2017,Dollars," $84,746.00 ",318
Astoria,Families without Children,2017,Dollars," $77,114.00 ",401
Sunnyside/Woodside,Families without Children,2017,Dollars," $73,501.00 ",402
Jackson Heights,Families without Children,2017,Dollars," $68,614.00 ",403
Elmhurst/Corona,Families without Children,2017,Dollars," $63,108.00 ",404
Ridgewood/Glendale,Families without Children,2017,Dollars," $75,916.00 ",405
Rego Park/Forest Hills,Families without Children,2017,Dollars," $99,877.00 ",406
Flushing,Families without Children,2017,Dollars," $60,621.00 ",407
Fresh Meadows/Briarwood,Families without Children,2017,Dollars," $80,140.00 ",408
Woodhaven,Families without Children,2017,Dollars," $80,978.00 ",409
Howard Beach,Families without Children,2017,Dollars," $86,172.00 ",410
Bayside,Families without Children,2017,Dollars," $94,764.00 ",411
Jamaica/St. Albans,Families without Children,2017,Dollars," $84,558.00 ",412
Queens Village,Families without Children,2017,Dollars," $99,062.00 ",413
The Rockaways,Families without Children,2017,Dollars," $74,389.00 ",414
St. George,Families without Children,2017,Dollars," $82,404.00 ",501
South Beach,Families without Children,2017,Dollars," $101,735.00 ",502
Tottenville,Families without Children,2017,Dollars," $107,637.00 ",503
Bronx,Families without Children,2017,Dollars," $54,378.00 ",36005
Brooklyn,Families without Children,2017,Dollars," $71,932.00 ",36047
Manhattan,Families without Children,2017,Dollars," $99,604.00 ",36061
Queens,Families without Children,2017,Dollars," $78,481.00 ",36081
Staten Island,Families without Children,2017,Dollars," $97,469.00 ",36085
New York City,Families without Children,2017,Dollars," $75,985.00 ",3651000
