Location,Household Type,TimeFrame,DataFormat,Data,Fips
South Beach,Families,2010,Dollars,94498.78625,502
St. George,Families,2010,Dollars,76687.56146,501
Williamsburg/Greenpoint,Families,2010,Dollars,46349.21727,301
Bushwick,Families,2010,Dollars,44068.69679,304
Bedford Stuyvesant,Families,2010,Dollars,46914.84932,303
Fort Greene/Brooklyn Hts,Families,2010,Dollars,97478.75631,302
Park Slope,Families,2010,Dollars,114298.1571,306
Crown Heights North,Families,2010,Dollars,43886.52503,308
Brownsville,Families,2010,Dollars,34424.83898,316
East New York,Families,2010,Dollars,39412.07188,305
Canarsie,Families,2010,Dollars,72096.15854,318
East Flatbush,Families,2010,Dollars,54388.38931,317
Crown Heights South,Families,2010,Dollars,47066.65911,309
Sunset Park,Families,2010,Dollars,43517.68346,307
Bay Ridge,Families,2010,Dollars,57478.56203,310
Borough Park,Families,2010,Dollars,44878.34903,312
Flatbush/Midwood,Families,2010,Dollars,53313.35106,314
Sheepshead Bay,Families,2010,Dollars,69012.73292,315
Bensonhurst,Families,2010,Dollars,51995.41713,311
Coney Island,Families,2010,Dollars,46506.64965,313
Astoria,Families,2010,Dollars,56729.63371,401
Jackson Heights,Families,2010,Dollars,51534.36516,403
Flushing,Families,2010,Dollars,67993.92052,407
Bayside,Families,2010,Dollars,88232.97752,411
Queens Village,Families,2010,Dollars,94092.83561,413
Fresh Meadows/Briarwood,Families,2010,Dollars,76244.50176,408
Elmhurst/Corona,Families,2010,Dollars,48579.13448,404
Rego Park/Forest Hills,Families,2010,Dollars,77157.60957,406
Sunnyside/Woodside,Families,2010,Dollars,64990.33561,402
Ridgewood/Glendale,Families,2010,Dollars,64537.15525,405
Woodhaven,Families,2010,Dollars,72709.02031,409
Jamaica/St. Albans,Families,2010,Dollars,63690.39395,412
Howard Beach,Families,2010,Dollars,71293.2534,410
The Rockaways,Families,2010,Dollars,65011.70143,414
Bronx,Families,2010,Dollars,41187.68423,36005
Brooklyn,Families,2010,Dollars,52482.33299,36047
Manhattan,Families,2010,Dollars,87933.856,36061
Queens,Families,2010,Dollars,67963.55856,36081
Staten Island,Families,2010,Dollars,92666.94806,36085
New York City,Families,2010,Dollars,60266.23968,3651000
Riverdale,Families with Children,2010,Dollars,44300.34729,208
Williamsbridge,Families with Children,2010,Dollars,39740.43085,212
Throgs Neck,Families with Children,2010,Dollars,50708.96968,210
Pelham Parkway,Families with Children,2010,Dollars,42913.81783,211
Morrisania,Families with Children,2010,Dollars,25216.16925,203
East Tremont,Families with Children,2010,Dollars,25216.16925,206
Bedford Park,Families with Children,2010,Dollars,28975.42959,207
University Heights,Families with Children,2010,Dollars,24024.18123,205
Concourse/Highbridge,Families with Children,2010,Dollars,26791.61757,204
Unionport/Soundview,Families with Children,2010,Dollars,35646.06444,209
Mott Haven,Families with Children,2010,Dollars,23185.29154,201
Hunts Point,Families with Children,2010,Dollars,23185.29154,202
Washington Heights,Families with Children,2010,Dollars,42017.57777,112
Manhattanville,Families with Children,2010,Dollars,39907.98388,109
Central Harlem,Families with Children,2010,Dollars,36962.87385,110
East Harlem,Families with Children,2010,Dollars,31580.93548,111
Upper East Side,Families with Children,2010,Dollars,257814.6395,108
Upper West Side,Families with Children,2010,Dollars,197094.0949,107
Chelsea/Clinton,Families with Children,2010,Dollars,116998.1224,104
Midtown Business District,Families with Children,2010,Dollars,116998.1224,105
Murray Hill/Stuyvesant,Families with Children,2010,Dollars,169381.4979,106
Lower East Side,Families with Children,2010,Dollars,46210.90167,103
Battery Park/Tribeca,Families with Children,2010,Dollars,256256.0589,101
Greenwich Village,Families with Children,2010,Dollars,256256.0589,102
Tottenville,Families with Children,2010,Dollars,115124.6771,503
South Beach,Families with Children,2010,Dollars,94931.7253,502
St. George,Families with Children,2010,Dollars,60036.83821,501
Williamsburg/Greenpoint,Families with Children,2010,Dollars,40491.6082,301
Bushwick,Families with Children,2010,Dollars,37434.04648,304
Bedford Stuyvesant,Families with Children,2010,Dollars,32058.85521,303
Fort Greene/Brooklyn Hts,Families with Children,2010,Dollars,127475.2473,302
Park Slope,Families with Children,2010,Dollars,133404.8255,306
Crown Heights North,Families with Children,2010,Dollars,36544.55353,308
Brownsville,Families with Children,2010,Dollars,26676.91684,316
East New York,Families with Children,2010,Dollars,33816.47528,305
Canarsie,Families with Children,2010,Dollars,68556.17902,318
East Flatbush,Families with Children,2010,Dollars,51550.1084,317
Crown Heights South,Families with Children,2010,Dollars,42228.98697,309
Sunset Park,Families with Children,2010,Dollars,36913.3951,307
Bay Ridge,Families with Children,2010,Dollars,52917.52107,310
Borough Park,Families with Children,2010,Dollars,38753.10492,312
Flatbush/Midwood,Families with Children,2010,Dollars,45892.66336,314
Sheepshead Bay,Families with Children,2010,Dollars,74895.08136,315
Bensonhurst,Families with Children,2010,Dollars,46882.23832,311
Coney Island,Families with Children,2010,Dollars,45465.3469,313
Astoria,Families with Children,2010,Dollars,47190.35598,401
Jackson Heights,Families with Children,2010,Dollars,41056.11574,403
Flushing,Families with Children,2010,Dollars,68622.52552,407
Bayside,Families with Children,2010,Dollars,90149.15449,411
Queens Village,Families with Children,2010,Dollars,83084.93868,413
Fresh Meadows/Briarwood,Families with Children,2010,Dollars,74915.32266,408
Elmhurst/Corona,Families with Children,2010,Dollars,40714.26257,404
Rego Park/Forest Hills,Families with Children,2010,Dollars,78306.86594,406
Sunnyside/Woodside,Families with Children,2010,Dollars,56866.82478,402
Ridgewood/Glendale,Families with Children,2010,Dollars,57046.7475,405
Woodhaven,Families with Children,2010,Dollars,60557.48958,409
Jamaica/St. Albans,Families with Children,2010,Dollars,50831.54204,412
Howard Beach,Families with Children,2010,Dollars,69399.56677,410
The Rockaways,Families with Children,2010,Dollars,57324.5032,414
Bronx,Families with Children,2010,Dollars,31864.31376,36005
Brooklyn,Families with Children,2010,Dollars,46732.67756,36047
Manhattan,Families with Children,2010,Dollars,86400.0148,36061
Queens,Families with Children,2010,Dollars,61386.25862,36081
Staten Island,Families with Children,2010,Dollars,89409.2223,36085
New York City,Families with Children,2010,Dollars,51661.43558,3651000
Riverdale,Families without Children,2010,Dollars,70122.6312,208
Williamsbridge,Families without Children,2010,Dollars,66386.98572,212
Throgs Neck,Families without Children,2010,Dollars,78367.58986,210
Pelham Parkway,Families without Children,2010,Dollars,72378.41231,211
Morrisania,Families without Children,2010,Dollars,40598.43732,203
East Tremont,Families without Children,2010,Dollars,40598.43732,206
Bedford Park,Families without Children,2010,Dollars,50327.75842,207
University Heights,Families without Children,2010,Dollars,38769.97267,205
Concourse/Highbridge,Families without Children,2010,Dollars,36477.08251,204
Unionport/Soundview,Families without Children,2010,Dollars,55442.06174,209
Mott Haven,Families without Children,2010,Dollars,32194.92176,201
Hunts Point,Families without Children,2010,Dollars,32194.92176,202
Washington Heights,Families without Children,2010,Dollars,52523.94012,112
Manhattanville,Families without Children,2010,Dollars,48157.44061,109
Central Harlem,Families without Children,2010,Dollars,45584.5457,110
East Harlem,Families without Children,2010,Dollars,46137.80807,111
Upper East Side,Families without Children,2010,Dollars,163920.8434,108
Upper West Side,Families without Children,2010,Dollars,131372.8233,107
Chelsea/Clinton,Families without Children,2010,Dollars,119702.5858,104
Midtown Business District,Families without Children,2010,Dollars,119702.5858,105
Murray Hill/Stuyvesant,Families without Children,2010,Dollars,159086.5448,106
Lower East Side,Families without Children,2010,Dollars,50965.35956,103
Battery Park/Tribeca,Families without Children,2010,Dollars,153020.9001,101
Greenwich Village,Families without Children,2010,Dollars,153020.9001,102
Tottenville,Families without Children,2010,Dollars,107027.0302,503
South Beach,Families without Children,2010,Dollars,94337.98032,502
St. George,Families without Children,2010,Dollars,93977.01036,501
Williamsburg/Greenpoint,Families without Children,2010,Dollars,62480.41366,301
Bushwick,Families without Children,2010,Dollars,47100.39462,304
Bedford Stuyvesant,Families without Children,2010,Dollars,52084.25398,303
Fort Greene/Brooklyn Hts,Families without Children,2010,Dollars,77998.74828,302
Park Slope,Families without Children,2010,Dollars,105364.994,306
Crown Heights North,Families without Children,2010,Dollars,50710.0942,308
Brownsville,Families without Children,2010,Dollars,47926.91462,316
East New York,Families without Children,2010,Dollars,47874.06232,305
Canarsie,Families without Children,2010,Dollars,74354.18868,318
East Flatbush,Families without Children,2010,Dollars,59625.26499,317
Crown Heights South,Families without Children,2010,Dollars,52589.16211,309
Sunset Park,Families without Children,2010,Dollars,47892.05459,307
Bay Ridge,Families without Children,2010,Dollars,68287.41946,310
Borough Park,Families without Children,2010,Dollars,46546.00774,312
Flatbush/Midwood,Families without Children,2010,Dollars,60900.46727,314
Sheepshead Bay,Families without Children,2010,Dollars,67716.16482,315
Bensonhurst,Families without Children,2010,Dollars,53856.49277,311
Coney Island,Families without Children,2010,Dollars,47018.30488,313
Astoria,Families without Children,2010,Dollars,59520.68491,401
Jackson Heights,Families without Children,2010,Dollars,59380.12028,403
Flushing,Families without Children,2010,Dollars,67133.66501,407
Bayside,Families without Children,2010,Dollars,86503.47037,411
Queens Village,Families without Children,2010,Dollars,99262.24027,413
Fresh Meadows/Briarwood,Families without Children,2010,Dollars,80225.29195,408
Elmhurst/Corona,Families without Children,2010,Dollars,63239.46263,404
Rego Park/Forest Hills,Families without Children,2010,Dollars,76460.40903,406
Sunnyside/Woodside,Families without Children,2010,Dollars,74780.38062,402
Ridgewood/Glendale,Families without Children,2010,Dollars,70272.19196,405
Woodhaven,Families without Children,2010,Dollars,82865.65787,409
Jamaica/St. Albans,Families without Children,2010,Dollars,70309.30102,412
Howard Beach,Families without Children,2010,Dollars,73917.87608,410
The Rockaways,Families without Children,2010,Dollars,70687.13874,414
Bronx,Families without Children,2010,Dollars,53682.19264,36005
Brooklyn,Families without Children,2010,Dollars,57502.17689,36047
Manhattan,Families without Children,2010,Dollars,88473.62416,36061
Queens,Families without Children,2010,Dollars,73898.75929,36081
Staten Island,Families without Children,2010,Dollars,98434.59576,36085
New York City,Families without Children,2010,Dollars,68074.88574,3651000
Riverdale,All Households,2011,Dollars,60069.3359,208
Williamsbridge,All Households,2011,Dollars,47119.10244,212
Throgs Neck,All Households,2011,Dollars,58235.18267,210
Pelham Parkway,All Households,2011,Dollars,44404.38127,211
Morrisania,All Households,2011,Dollars,24379.08968,203
East Tremont,All Households,2011,Dollars,24379.08968,206
Bedford Park,All Households,2011,Dollars,33398.37203,207
University Heights,All Households,2011,Dollars,28281.70569,205
Concourse/Highbridge,All Households,2011,Dollars,24901.10953,204
Unionport/Soundview,All Households,2011,Dollars,39051.22577,209
Mott Haven,All Households,2011,Dollars,23045.16005,201
Hunts Point,All Households,2011,Dollars,23045.16005,202
Washington Heights,All Households,2011,Dollars,40956.21678,112
Manhattanville,All Households,2011,Dollars,43032.30823,109
Central Harlem,All Households,2011,Dollars,38524.84668,110
East Harlem,All Households,2011,Dollars,33675.18423,111
Upper East Side,All Households,2011,Dollars,114666.7268,108
Upper West Side,All Households,2011,Dollars,100437.0543,107
Chelsea/Clinton,All Households,2011,Dollars,90487.0727,104
Midtown Business District,All Households,2011,Dollars,90487.0727,105
Murray Hill/Stuyvesant,All Households,2011,Dollars,110668.2074,106
Lower East Side,All Households,2011,Dollars,42679.20921,103
Battery Park/Tribeca,All Households,2011,Dollars,130631.3797,101
Greenwich Village,All Households,2011,Dollars,130631.3797,102
Tottenville,All Households,2011,Dollars,88625.67417,503
South Beach,All Households,2011,Dollars,77439.84598,502
St. George,All Households,2011,Dollars,59074.33774,501
Williamsburg/Greenpoint,All Households,2011,Dollars,51224.42344,301
Bushwick,All Households,2011,Dollars,37208.35404,304
Bedford Stuyvesant,All Households,2011,Dollars,35237.97433,303
Fort Greene/Brooklyn Hts,All Households,2011,Dollars,67617.37234,302
Park Slope,All Households,2011,Dollars,95132.94035,306
Crown Heights North,All Households,2011,Dollars,44149.36531,308
Brownsville,All Households,2011,Dollars,28080.09051,316
East New York,All Households,2011,Dollars,32538.51053,305
Canarsie,All Households,2011,Dollars,64970.21951,318
East Flatbush,All Households,2011,Dollars,48637.21025,317
Crown Heights South,All Households,2011,Dollars,40809.09219,309
Sunset Park,All Households,2011,Dollars,46364.95268,307
Bay Ridge,All Households,2011,Dollars,61619.04827,310
Borough Park,All Households,2011,Dollars,37461.19038,312
Flatbush/Midwood,All Households,2011,Dollars,44104.68303,314
Sheepshead Bay,All Households,2011,Dollars,51885.93919,315
Bensonhurst,All Households,2011,Dollars,48457.39131,311
Coney Island,All Households,2011,Dollars,30630.25009,313
Astoria,All Households,2011,Dollars,50911.64745,401
Jackson Heights,All Households,2011,Dollars,50805.93571,403
Flushing,All Households,2011,Dollars,54087.359,407
Bayside,All Households,2011,Dollars,83946.02235,411
Queens Village,All Households,2011,Dollars,82131.48573,413
Fresh Meadows/Briarwood,All Households,2011,Dollars,58021.57956,408
Elmhurst/Corona,All Households,2011,Dollars,49740.09978,404
Rego Park/Forest Hills,All Households,2011,Dollars,71820.77641,406
Sunnyside/Woodside,All Households,2011,Dollars,54605.0196,402
Ridgewood/Glendale,All Households,2011,Dollars,57123.57464,405
Woodhaven,All Households,2011,Dollars,59781.62559,409
Jamaica/St. Albans,All Households,2011,Dollars,54513.47541,412
Howard Beach,All Households,2011,Dollars,63793.22278,410
The Rockaways,All Households,2011,Dollars,46060.89519,414
Bronx,All Households,2011,Dollars,34937.18628,36005
Brooklyn,All Households,2011,Dollars,46591.63353,36047
